eta,F,dF,d2F,G,dG
4.4,2.69236107650729,0.975870782085455,0.0389726877030531,0.00194284937975343,-0.00581770396796526
4.5,2.79013449448453,0.979514239514663,0.0339809701107038,0.00143361243252977,-0.00442291983343386
4.6,2.88824813338279,0.982683448091889,0.0294838589449689,0.0010482696126202,-0.00332976917372772
4.7,2.98665700129414,0.985426654482655,0.0254565255048011,0.000759521869714226,-0.00248229419198931
4.8,3.08532080172146,0.987789472451084,0.0218712811549411,0.000545271670601025,-0.00183237672496001
4.9,3.18420365738074,0.989814638431181,0.018698401519979,0.000387857326198155,-0.00133933337234378
5,3.28327381360148,0.991541847051679,0.0159068983192027,0.000273338068332217,-0.000969318583738661
5.1,3.38250332903042,0.993007660542764,0.013465222880724,0.00019084527270696,-0.000694610209083012
5.2,3.48186776066409,0.994245484583346,0.0113418898944984,0.000132008319696359,-0.000492840721673681
5.3,3.58134584944208,0.995285602223695,0.00950601432520025,9.04578955721343e-05,-0.000346224556173343
5.4,3.68091921176764,0.996155257014794,0.00792775842531864,6.14051399608571e-05,-0.000240819125610356
5.5,3.7805720414262,0.996878776351262,0.00657868933070467,4.12918981368577e-05,-0.000165845108166908
5.6,3.88029082548095,0.997477726236672,0.0054320506964648,2.75053124838467e-05,-0.000113081194067358
5.7,3.98006407686658,0.997971089149275,0.0044629541959498,1.81489089298025e-05,-7.63400042986934e-05
5.8,4.07988208560281,0.998375457360862,0.00364849845401914,1.18620029231461e-05,-5.10254231681663e-05
5.9,4.17973668982418,0.998705234881317,0.00296782414444871,7.67946873422781e-06,-3.37670180374776e-05
6,4.27962106718519,0.99897284210961,0.00240211460188887,4.92450636005766e-06,-2.21243172595075e-05
6.1,4.37952954665465,0.999188918218202,0.00193455145015199,3.12785016169141e-06,-1.43521801444474e-05
6.2,4.47945744026344,0.999362517238972,0.00155023451008795,1.96777202810208e-06,-9.21800140345215e-06
6.3,4.579400894012,0.99950129472009,0.00123607470515147,1.22615011546669e-06,-5.86174454718405e-06
6.4,4.67935675687321,0.999611682658102,0.00098066791296049,7.56741271043659e-07,-3.69053054498002e-06
6.5,4.77932246663511,0.999699051159397,0.000774156793285697,4.62574264363476e-07,-2.30050567775083e-06
6.6,4.8792959512066,0.999767855938795,0.000608086625260947,2.80053863182486e-07,-1.41981381160268e-06
6.7,4.97927554394892,0.999821771315276,0.000475260167250951,1.67928309680527e-07,-8.6758941686973e-07
6.8,5.07925991158447,0.999863808816168,0.000369595558792652,9.97298341339216e-08,-5.24895941802662e-07
6.9,5.17924799326488,0.999896421855768,0.000285990351264798,5.86600012928474e-08,-3.14419761631478e-07
7,5.27923894944025,0.999921597219933,0.000220193907818645,3.41721381781391e-08,-1.86477225870379e-07
7.1,5.37923211925485,0.99994093427419,0.000168689669490868,1.97157376115789e-08,-1.09502232803285e-07
7.2,5.47922698529266,0.999955712929963,0.000128588150994092,1.12658176606275e-08,-6.36653876609375e-08
7.3,5.57922314460291,0.99996695146287,9.75310073923174e-05,6.37557825778962e-09,-3.66495997574392e-08
7.4,5.6792202850462,0.999975455289513,7.36060974383705e-05,3.57340565239861e-09,-2.08892519649524e-08
7.5,5.77921816611161,0.999981857785163,5.52731526964323e-05,1.98358116510852e-09,-1.17887264291872e-08
7.6,5.87921660346075,0.99998665417352,4.12994331045005e-05,1.09049062204199e-09,-6.58724728036502e-09
7.7,5.97921545655485,0.999990229449628,3.07045973700971e-05,5.9374223952429e-10,-3.6444922946405e-09
7.8,6.07921461881274,0.999992881214928,2.27139280902121e-05,3.20168168231243e-10,-1.99649952147975e-09
7.9,6.17921400983125,0.999994838215202,1.67190145476276e-05,1.70987022296247e-10,-1.08293853044234e-09
8,6.27921356927417,0.999996275282343,1.22449993435165e-05,9.04386605095274e-11,-5.81626724614933e-10
8.1,6.3792132521014,0.99999732529291,8.92352809602569e-06,4.73754208478079e-11,-3.09310459061615e-10
8.2,6.47921302486722,0.999998088672934,6.47059541813042e-06,2.45789527819911e-11,-1.62876545142437e-10
8.3,6.57921286286545,0.999998640901034,4.66854775477763e-06,1.26296323036358e-11,-8.49259497028314e-11
8.4,6.67921274794105,0.999999038391655,3.35157828276639e-06,6.42754654067384e-12,-4.38474841279752e-11
8.5,6.77921266682255,0.999999323077603,2.39412615191451e-06,3.24000663084304e-12,-2.24169281766396e-11
8.6,6.87921260985889,0.999999525956106,1.70166826050632e-06,1.61781762388086e-12,-1.13485323942149e-11
8.7,6.97921257006828,0.999999669815089,1.20346393707922e-06,8.00331921572926e-13,-5.68906375460891e-12
8.8,7.07921254242616,0.99999977131578,8.46879641496252e-07,3.92391271641857e-13,-2.82413216725419e-12
8.9,7.17921252333529,0.999999842573543,5.92981106035561e-07,1.90806637137234e-13,-1.38828390312529e-12
9,7.27921251023362,0.999999892350306,4.13133770917176e-07,9.21633981665886e-14,-6.75813524102542e-13
9.1,7.37921250130581,0.999999926948428,2.86398903098628e-07,4.43628542661227e-14,-3.25789736343727e-13
9.2,7.47921249527229,0.999999950876623,1.97552693591783e-07,2.14245943333705e-14,-1.55530946733528e-13
9.3,7.57921249123576,0.999999967343037,1.35589375296982e-07,1.0523826852327e-14,-7.35313386285699e-14
9.4,7.67921248857026,0.999999978618124,9.25975757625466e-08,5.39367895344652e-15,-3.4428024154049e-14
9.5,7.77921248684133,0.999999986300097,6.29223577724825e-08,3.00264075487703e-15,-1.59640776347888e-14
9.6,7.87921248574902,0.999999991507939,4.2544354728425e-08,1.89898157516091e-15,-7.33121954891839e-15
9.7,7.97921248508729,0.999999995020913,2.86227035830271e-08,1.39445538055837e-15,-3.33440445305118e-15
9.8,8.07921248471531,0.999999997378809,1.91606972051226e-08,1.16603144720597e-15,-1.50203286998996e-15
9.9,8.17921248453736,0.999999998953543,1.27627451688216e-08,1.06360361898042e-15,-6.70146305548635e-16
10,8.2792124844887,1,8.45880910511119e-09,1.01811292179617e-15,-2.96141495769772e-16
